ExperimentNumber,NumberOfNodes,TrainingPeriods,PreShockRounds,TieBenefit,TriangleBenefit,SpilloverBenefit,PreShockCost,PostShockCost,NumberNodesShocked,PointsMultiplier,Period,ActivePlayer,PlayerName,Shocked,Profit,PlayerConnectedToLayer-1_Node1,PlayerConnectedToLayer-1_Node2,PlayerConnectedToLayer-1_Node3,PlayerConnectedToLayer-1_Node4,PlayerConnectedToLayer-1_Node5,PlayerConnectedToLayer-1_Node6,PlayerConnectedToLayer-2_Node1,PlayerConnectedToLayer-2_Node2,PlayerConnectedToLayer-2_Node3,PlayerConnectedToLayer-2_Node4,PlayerConnectedToLayer-2_Node5,PlayerConnectedToLayer-2_Node6,gender,year,major
,,,,,,,,,,,67,1,5,1,0.3,1,1,0,1,0,0,0,0,0,0,0,0,M,Grad,Social
,,,,,,,,,,,67,1,6,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,68,5,1,1,0.3,0,1,0,1,1,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,68,5,2,1,-7.3,1,0,0,1,1,1,0,0,1,0,0,0,M,Soph,Bio
,,,,,,,,,,,68,5,3,1,0.4,0,0,0,0,0,0,0,1,0,0,0,0,F,Not,Not
,,,,,,,,,,,68,5,4,1,0.3,1,1,0,0,1,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,68,5,5,1,0.3,1,1,0,1,0,0,0,0,0,0,0,0,M,Grad,Social
,,,,,,,,,,,68,5,6,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,69,6,1,1,0.3,0,1,0,1,1,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,69,6,2,1,-7.3,1,0,0,1,1,1,0,0,1,0,0,0,M,Soph,Bio
,,,,,,,,,,,69,6,3,1,0.4,0,0,0,0,0,0,0,1,0,0,0,0,F,Not,Not
,,,,,,,,,,,69,6,4,1,0.3,1,1,0,0,1,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,69,6,5,1,0.3,1,1,0,1,0,0,0,0,0,0,0,0,M,Grad,Social
,,,,,,,,,,,69,6,6,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,70,4,1,1,-0.6,0,1,0,1,1,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,70,4,2,1,-4.7,1,0,0,0,1,1,0,0,1,0,0,0,M,Soph,Bio
,,,,,,,,,,,70,4,3,1,0.4,0,0,0,0,0,0,0,1,0,0,0,0,F,Not,Not
,,,,,,,,,,,70,4,4,1,0.5,1,0,0,0,1,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,70,4,5,1,-0.6,1,1,0,1,0,0,0,0,0,0,0,0,M,Grad,Social
,,,,,,,,,,,70,4,6,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,71,2,1,1,-0.6,0,1,0,1,1,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,71,2,2,1,-4.7,1,0,0,0,1,1,0,0,1,0,0,0,M,Soph,Bio
,,,,,,,,,,,71,2,3,1,0.4,0,0,0,0,0,0,0,1,0,0,0,0,F,Not,Not
,,,,,,,,,,,71,2,4,1,0.5,1,0,0,0,1,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,71,2,5,1,-0.6,1,1,0,1,0,0,0,0,0,0,0,0,M,Grad,Social
,,,,,,,,,,,71,2,6,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,72,3,1,1,-0.6,0,1,0,1,1,0,0,0,0,0,0,0,M,Junior,Bio
,,,,,,,,,,,72,3,2,1,-4.7,1,0,0,0,1,1,0,0,1,0,0,0,M,Soph,Bio
,,,,,,,,,,,72,3,3,1,0.4,0,0,0,0,0,0,0,1,0,0,0,0,F,Not,Not
,,,,,,,,,,,72,3,4,1,0.5,1,0,0,0,1,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,72,3,5,1,-0.6,1,1,0,1,0,0,0,0,0,0,0,0,M,Grad,Social
,,,,,,,,,,,72,3,6,1,0.4,0,1,0,0,0,0,0,0,0,0,0,0,M,Junior,Bio
118,6,2,12,1.0,0.3,0.3,0.2,0.2,0,0.15,1,5,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,1,5,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,1,5,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Not,Not
,,,,,,,,,,,1,5,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,1,5,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,1,5,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,2,4,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,2,4,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,2,4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Not,Not
,,,,,,,,,,,2,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,2,4,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,2,4,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,3,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,3,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,3,1,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Not,Not
,,,,,,,,,,,3,1,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,3,1,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,3,1,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,4,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,4,2,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,4,2,3,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,4,2,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,4,2,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,4,2,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,5,3,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Soph,Human
,,,,,,,,,,,5,3,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,5,3,3,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,5,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,5,3,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,5,3,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,6,6,1,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,6,6,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,6,6,3,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,6,6,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,6,6,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,6,6,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,7,3,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,7,3,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,7,3,3,0,1.2,1,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,7,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,7,3,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,7,3,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,8,2,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,8,2,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,8,2,3,0,1.2,1,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,8,2,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,F,Fresh,Other
,,,,,,,,,,,8,2,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,8,2,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,9,5,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,9,5,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,9,5,3,0,1.2,1,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,9,5,4,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,F,Fresh,Other
,,,,,,,,,,,9,5,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,9,5,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,10,4,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,10,4,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,10,4,3,0,1.2,1,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,10,4,4,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,F,Fresh,Other
,,,,,,,,,,,10,4,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,10,4,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,11,6,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,11,6,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,11,6,3,0,1.2,1,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,11,6,4,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,F,Fresh,Other
,,,,,,,,,,,11,6,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,11,6,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,12,1,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,12,1,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,12,1,3,0,1.2,1,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,12,1,4,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,F,Fresh,Other
,,,,,,,,,,,12,1,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,12,1,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,13,1,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,13,1,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,13,1,3,0,1.2,1,0,0,0,0,0,0,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,13,1,4,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,F,Fresh,Other
,,,,,,,,,,,13,1,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,13,1,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,14,4,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,14,4,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,14,4,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,14,4,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,14,4,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,14,4,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,15,5,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,15,5,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,15,5,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,15,5,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,15,5,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,15,5,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,16,3,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,16,3,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,16,3,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,16,3,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,16,3,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,16,3,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,17,6,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,17,6,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,17,6,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,17,6,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,17,6,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,17,6,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,18,2,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,18,2,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,18,2,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,18,2,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,18,2,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,18,2,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,19,2,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,19,2,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,19,2,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,19,2,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,19,2,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,19,2,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,20,3,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,20,3,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,20,3,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,20,3,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,20,3,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,20,3,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,21,5,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,21,5,2,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,F,Fresh,Other
,,,,,,,,,,,21,5,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,21,5,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,21,5,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,21,5,6,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,M,Soph,Social
,,,,,,,,,,,22,6,1,0,1.2,0,0,1,0,0,0,0,0,0,0,0,1,F,Soph,Human
,,,,,,,,,,,22,6,2,0,1.2,0,0,0,0,0,0,0,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,22,6,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,22,6,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,22,6,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,22,6,6,0,1.2,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,23,1,1,0,1.5,0,0,1,0,0,0,0,1,0,0,0,1,F,Soph,Human
,,,,,,,,,,,23,1,2,0,1.5,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,23,1,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,23,1,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,23,1,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,23,1,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,24,4,1,0,1.5,0,0,1,0,0,0,0,1,0,0,0,1,F,Soph,Human
,,,,,,,,,,,24,4,2,0,1.5,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,24,4,3,0,1.2,1,0,0,0,0,0,0,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,24,4,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,24,4,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,24,4,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,25,3,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,25,3,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,25,3,3,0,1.4,1,0,0,0,0,0,1,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,25,3,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,25,3,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,25,3,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,26,1,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,26,1,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,26,1,3,0,1.4,1,0,0,0,0,0,1,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,26,1,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,26,1,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,26,1,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,27,2,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,27,2,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,27,2,3,0,1.4,1,0,0,0,0,0,1,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,27,2,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,27,2,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,27,2,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,28,5,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,28,5,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,28,5,3,0,1.4,1,0,0,0,0,0,1,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,28,5,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,28,5,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,28,5,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,29,4,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,29,4,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,29,4,3,0,1.4,1,0,0,0,0,0,1,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,29,4,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,29,4,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,29,4,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,30,6,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,30,6,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,30,6,3,0,1.4,1,0,0,0,0,0,1,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,30,6,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,30,6,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,30,6,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,31,1,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,31,1,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,31,1,3,0,1.4,1,0,0,0,0,0,1,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,31,1,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,31,1,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,31,1,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,32,6,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,32,6,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,32,6,3,0,1.4,1,0,0,0,0,0,1,1,0,1,0,0,M,Not,Not
,,,,,,,,,,,32,6,4,0,1.2,0,0,0,0,0,0,0,0,1,0,1,0,F,Fresh,Other
,,,,,,,,,,,32,6,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,32,6,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,33,3,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,33,3,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,33,3,3,0,1.8,1,0,0,0,0,0,1,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,33,3,4,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,F,Fresh,Other
,,,,,,,,,,,33,3,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,33,3,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,34,2,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,34,2,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,34,2,3,0,1.8,1,0,0,0,0,0,1,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,34,2,4,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,F,Fresh,Other
,,,,,,,,,,,34,2,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,34,2,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
,,,,,,,,,,,35,5,1,0,1.7,0,0,1,0,0,0,0,1,1,0,0,1,F,Soph,Human
,,,,,,,,,,,35,5,2,0,1.8,0,0,0,0,0,0,1,0,1,0,0,1,F,Fresh,Other
,,,,,,,,,,,35,5,3,0,1.8,1,0,0,0,0,0,1,1,0,0,0,0,M,Not,Not
,,,,,,,,,,,35,5,4,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,F,Fresh,Other
,,,,,,,,,,,35,5,5,0,0.8,0,0,0,0,0,0,0,0,0,1,0,0,M,Soph,Social
,,,,,,,,,,,35,5,6,0,1.5,0,0,0,0,0,0,1,1,0,0,0,0,M,Soph,Social
