ExperimentNumber,NumberOfNodes,TrainingPeriods,PreShockRounds,TieBenefit,TriangleBenefit,SpilloverBenefit,PreShockCost,PostShockCost,NumberNodesShocked,PointsMultiplier,Period,ActivePlayer,PlayerName,Shocked,Profit,PlayerConnectedToLayer-1_Node1,PlayerConnectedToLayer-1_Node2,PlayerConnectedToLayer-1_Node3,PlayerConnectedToLayer-1_Node4,PlayerConnectedToLayer-1_Node5,PlayerConnectedToLayer-1_Node6,PlayerConnectedToLayer-2_Node1,PlayerConnectedToLayer-2_Node2,PlayerConnectedToLayer-2_Node3,PlayerConnectedToLayer-2_Node4,PlayerConnectedToLayer-2_Node5,PlayerConnectedToLayer-2_Node6
,,,,,,,,,,,2,4,2,0,2.6,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,3,6,3,1,0.8,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,3,6,5,0,2.1,0,0,0,1,0,0,0,0,0,1,0,0
,,,,,,,,,,,3,6,6,1,1.2,0,0,0,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,3,6,4,1,2.6,0,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,3,6,1,1,2.1,0,1,0,0,0,0,0,1,0,0,0,1
,,,,,,,,,,,3,6,2,0,2.6,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,4,5,3,1,0.8,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,4,5,5,0,2.6,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,4,5,6,1,1.2,0,0,0,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,4,5,4,1,2.6,0,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,4,5,1,1,1.8,0,1,0,0,1,0,0,1,0,0,1,1
,,,,,,,,,,,4,5,2,0,2.6,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,5,3,3,1,1.5,0,0,0,0,0,0,1,0,0,0,0,1
,,,,,,,,,,,5,3,5,0,2.6,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,5,3,6,1,1.5,0,0,0,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,5,3,4,1,2.6,0,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,5,3,1,1,0.9,0,1,0,0,1,0,0,1,1,0,1,1
,,,,,,,,,,,5,3,2,0,2.6,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,6,2,3,1,1.5,0,0,0,0,0,0,1,0,0,0,0,1
,,,,,,,,,,,6,2,5,0,2.7,1,1,0,1,0,0,1,1,0,1,0,0
,,,,,,,,,,,6,2,6,1,1.5,0,0,0,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,6,2,4,1,3.2,0,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,6,2,1,1,1.5,0,1,0,0,1,0,0,1,1,0,1,1
,,,,,,,,,,,6,2,2,0,2.7,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,7,6,3,1,2.4,0,0,0,0,0,1,1,0,0,0,0,1
,,,,,,,,,,,7,6,5,0,2.7,1,1,0,1,0,0,1,1,0,1,0,0
,,,,,,,,,,,7,6,6,1,2.9,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,7,6,4,1,3.2,0,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,7,6,1,1,0.8,0,1,0,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,7,6,2,0,2.7,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,8,5,3,1,2.4,0,0,0,0,0,1,1,0,0,0,0,1
,,,,,,,,,,,8,5,5,0,2.7,1,1,0,1,0,0,1,1,0,1,0,0
,,,,,,,,,,,8,5,6,1,2.9,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,8,5,4,1,3.2,0,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,8,5,1,1,0.8,0,1,0,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,8,5,2,0,2.7,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,9,4,3,1,2.4,0,0,0,0,0,1,1,0,0,0,0,1
,,,,,,,,,,,9,4,5,0,3.0,1,1,0,1,0,0,1,1,0,1,0,0
,,,,,,,,,,,9,4,6,1,2.9,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,9,4,4,1,3.0,1,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,9,4,1,1,-0.6,0,1,0,1,1,1,0,1,1,0,1,1
,,,,,,,,,,,9,4,2,0,3.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,10,2,3,1,2.4,0,0,0,0,0,1,1,0,0,0,0,1
,,,,,,,,,,,10,2,5,0,3.0,1,1,0,1,0,0,1,1,0,1,0,0
,,,,,,,,,,,10,2,6,1,2.9,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,10,2,4,1,3.0,1,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,10,2,1,1,-0.6,0,1,0,1,1,1,0,1,1,0,1,1
,,,,,,,,,,,10,2,2,0,3.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,11,1,3,1,2.4,0,0,0,0,0,1,1,0,0,0,0,1
,,,,,,,,,,,11,1,5,0,3.0,1,1,0,1,0,0,1,1,0,1,0,0
,,,,,,,,,,,11,1,6,1,2.9,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,11,1,4,1,3.0,1,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,11,1,1,1,-0.6,0,1,0,1,1,1,0,1,1,0,1,1
,,,,,,,,,,,11,1,2,0,3.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,12,3,3,1,2.4,0,0,0,0,1,1,1,0,0,0,1,1
,,,,,,,,,,,12,3,5,0,0.6,1,1,1,1,0,0,1,1,1,1,0,0
,,,,,,,,,,,12,3,6,1,2.9,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,12,3,4,1,3.0,1,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,12,3,1,1,-0.3,0,1,0,1,1,1,0,1,1,0,1,1
,,,,,,,,,,,12,3,2,0,3.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,13,3,3,1,2.4,0,0,0,0,1,1,1,0,0,0,1,1
,,,,,,,,,,,13,3,5,0,0.6,1,1,1,1,0,0,1,1,1,1,0,0
,,,,,,,,,,,13,3,6,1,2.9,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,13,3,4,1,3.0,1,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,13,3,1,1,-0.3,0,1,0,1,1,1,0,1,1,0,1,1
,,,,,,,,,,,13,3,2,0,3.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,14,2,3,1,2.4,0,0,0,0,1,1,1,0,0,0,1,1
,,,,,,,,,,,14,2,5,0,0.6,1,1,1,1,0,0,1,1,1,1,0,0
,,,,,,,,,,,14,2,6,1,2.9,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,14,2,4,1,3.0,1,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,14,2,1,1,-0.3,0,1,0,1,1,1,0,1,1,0,1,1
,,,,,,,,,,,14,2,2,0,3.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,15,1,3,1,2.7,1,0,0,0,1,1,1,0,0,0,1,1
,,,,,,,,,,,15,1,5,0,0.6,1,1,1,1,0,0,1,1,1,1,0,0
,,,,,,,,,,,15,1,6,1,3.2,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,15,1,4,1,3.2,0,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,15,1,1,1,0.6,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,15,1,2,0,2.7,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,16,5,3,1,2.7,1,0,0,0,1,1,1,0,0,0,1,1
,,,,,,,,,,,16,5,5,0,0.6,1,1,1,1,0,0,1,1,1,1,0,0
,,,,,,,,,,,16,5,6,1,3.2,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,16,5,4,1,3.2,0,1,0,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,16,5,1,1,0.6,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,16,5,2,0,2.7,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,17,4,3,1,1.4,1,0,0,1,1,1,1,0,0,0,1,1
,,,,,,,,,,,17,4,5,0,0.9,1,1,1,1,0,0,1,1,1,1,0,0
,,,,,,,,,,,17,4,6,1,3.2,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,17,4,4,1,2.7,0,1,1,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,17,4,1,1,0.6,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,17,4,2,0,2.7,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,18,6,3,1,1.4,1,0,0,1,1,1,1,0,0,0,1,1
,,,,,,,,,,,18,6,5,0,0.9,1,1,1,1,0,0,1,1,1,1,0,0
,,,,,,,,,,,18,6,6,1,3.2,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,18,6,4,1,2.7,0,1,1,0,1,0,0,1,0,0,1,0
,,,,,,,,,,,18,6,1,1,0.6,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,18,6,2,0,2.7,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,19,4,3,1,0.9,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,19,4,5,0,1.5,1,1,1,1,0,0,1,1,1,1,0,0
,,,,,,,,,,,19,4,6,1,3.2,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,19,4,4,1,2.0,0,1,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,19,4,1,1,-0.9,0,1,1,0,1,1,0,1,1,1,1,1
,,,,,,,,,,,19,4,2,0,3.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,20,5,3,1,1.2,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,20,5,5,0,-0.3,1,1,1,1,0,0,1,1,1,1,0,1
,,,,,,,,,,,20,5,6,1,3.0,1,0,1,0,0,0,1,0,1,0,1,0
,,,,,,,,,,,20,5,4,1,2.0,0,1,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,20,5,1,1,-0.6,0,1,1,0,1,1,0,1,1,1,1,1
,,,,,,,,,,,20,5,2,0,3.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,21,1,3,1,0.9,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,21,1,5,0,-0.6,1,1,1,1,0,0,1,1,1,1,0,1
,,,,,,,,,,,21,1,6,1,3.0,1,0,1,0,0,0,1,0,1,0,1,0
,,,,,,,,,,,21,1,4,1,2.7,0,1,1,0,1,0,0,1,1,0,1,0
,,,,,,,,,,,21,1,1,1,0.9,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,21,1,2,0,2.7,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,22,3,3,1,-1.6,1,1,0,1,1,1,1,1,0,1,1,1
,,,,,,,,,,,22,3,5,0,1.78e-15,1,1,1,1,0,0,1,1,1,1,0,1
,,,,,,,,,,,22,3,6,1,3.0,1,0,1,0,0,0,1,0,1,0,1,0
,,,,,,,,,,,22,3,4,1,3.3,0,1,1,0,1,0,0,1,1,0,1,0
,,,,,,,,,,,22,3,1,1,1.5,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,22,3,2,0,1.8,1,0,1,1,1,0,1,0,1,1,1,0
,,,,,,,,,,,23,6,3,1,-1.3,1,1,0,1,1,1,1,1,0,1,1,1
,,,,,,,,,,,23,6,5,0,-1.3,1,1,1,1,0,1,1,1,1,1,0,1
,,,,,,,,,,,23,6,6,1,3.3,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,23,6,4,1,3.3,0,1,1,0,1,0,0,1,1,0,1,0
,,,,,,,,,,,23,6,1,1,1.8,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,23,6,2,0,1.8,1,0,1,1,1,0,1,0,1,1,1,0
,,,,,,,,,,,24,2,3,1,-1.0,1,1,0,1,1,1,1,1,0,1,1,1
,,,,,,,,,,,24,2,5,0,-1.0,1,1,1,1,0,1,1,1,1,1,0,1
,,,,,,,,,,,24,2,6,1,2.6,1,1,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,24,2,4,1,3.3,0,1,1,0,1,0,0,1,1,0,1,0
,,,,,,,,,,,24,2,1,1,2.1,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,24,2,2,0,0.3,1,0,1,1,1,1,1,0,1,1,1,0
,,,,,,,,,,,25,1,3,1,-1.0,1,1,0,1,1,1,1,1,0,1,1,1
,,,,,,,,,,,25,1,5,0,-1.0,1,1,1,1,0,1,1,1,1,1,0,1
,,,,,,,,,,,25,1,6,1,2.6,1,1,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,25,1,4,1,3.3,0,1,1,0,1,0,0,1,1,0,1,0
,,,,,,,,,,,25,1,1,1,2.1,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,25,1,2,0,0.3,1,0,1,1,1,1,1,0,1,1,1,0
,,,,,,,,,,,26,4,3,1,-1.0,1,1,0,1,1,1,1,1,0,1,1,1
,,,,,,,,,,,26,4,5,0,-1.0,1,1,1,1,0,1,1,1,1,1,0,1
,,,,,,,,,,,26,4,6,1,2.6,1,1,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,26,4,4,1,3.3,0,1,1,0,1,0,0,1,1,0,1,0
,,,,,,,,,,,26,4,1,1,2.1,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,26,4,2,0,0.3,1,0,1,1,1,1,1,0,1,1,1,0
,,,,,,,,,,,27,2,3,1,-1.0,1,1,0,1,1,1,1,1,0,1,1,1
,,,,,,,,,,,27,2,5,0,-1.0,1,1,1,1,0,1,1,1,1,1,0,1
,,,,,,,,,,,27,2,6,1,2.6,1,0,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,27,2,4,1,3.3,0,1,1,0,1,0,0,1,1,0,1,0
,,,,,,,,,,,27,2,1,1,2.1,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,27,2,2,0,0.3,1,0,1,1,1,0,1,0,1,1,1,1
,,,,,,,,,,,28,3,3,1,1.2,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,28,3,5,0,-1.6,1,1,1,1,0,1,1,1,1,1,0,1
,,,,,,,,,,,28,3,6,1,2.3,1,0,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,28,3,4,1,2.7,0,1,1,0,1,0,0,1,1,0,1,0
,,,,,,,,,,,28,3,1,1,1.5,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,28,3,2,0,1.7,1,0,0,1,1,0,1,0,0,1,1,1
,,,,,,,,,,,29,5,3,1,0.6,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,29,5,5,0,1.5,1,1,1,0,0,1,1,1,1,0,0,1
,,,,,,,,,,,29,5,6,1,2.3,1,0,1,0,1,0,1,1,1,0,1,0
,,,,,,,,,,,29,5,4,1,2.6,0,1,1,0,0,0,0,1,1,0,0,0
,,,,,,,,,,,29,5,1,1,1.5,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,29,5,2,0,1.1,1,0,0,1,1,0,1,0,0,1,1,1
,,,,,,,,,,,30,6,3,1,0.6,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,30,6,5,0,1.2,1,1,1,0,0,1,1,1,1,0,0,1
,,,,,,,,,,,30,6,6,1,3.3,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,30,6,4,1,2.6,0,1,1,0,0,0,0,1,1,0,0,0
,,,,,,,,,,,30,6,1,1,1.2,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,30,6,2,0,2.1,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,31,2,3,1,-25.0,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,31,2,5,0,1.2,1,1,1,0,0,1,1,1,1,0,0,1
,,,,,,,,,,,31,2,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,31,2,4,1,-3.8,0,1,1,0,0,0,0,1,1,0,0,0
,,,,,,,,,,,31,2,1,1,-24.4,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,31,2,2,0,2.1,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,32,6,3,1,-25.0,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,32,6,5,0,1.2,1,1,1,0,0,1,1,1,1,0,0,1
,,,,,,,,,,,32,6,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,32,6,4,1,-3.8,0,1,1,0,0,0,0,1,1,0,0,0
,,,,,,,,,,,32,6,1,1,-24.4,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,32,6,2,0,2.1,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,33,3,3,1,-25.0,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,33,3,5,0,1.2,1,1,1,0,0,1,1,1,1,0,0,1
,,,,,,,,,,,33,3,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,33,3,4,1,-3.8,0,1,1,0,0,0,0,1,1,0,0,0
,,,,,,,,,,,33,3,1,1,-24.4,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,33,3,2,0,2.1,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,34,5,3,1,-25.0,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,34,5,5,0,3.3,1,0,1,0,0,1,1,0,1,0,0,1
,,,,,,,,,,,34,5,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,34,5,4,1,-3.8,0,1,1,0,0,0,0,1,1,0,0,0
,,,,,,,,,,,34,5,1,1,-25.0,0,1,1,0,1,1,0,1,1,0,1,1
,,,,,,,,,,,34,5,2,0,2.6,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,35,4,3,1,-24.7,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,35,4,5,0,3.3,1,0,1,0,0,1,1,0,1,0,0,1
,,,,,,,,,,,35,4,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,35,4,4,1,-7.6,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,35,4,1,1,-33.6,0,1,1,0,1,1,0,1,1,1,1,1
,,,,,,,,,,,35,4,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,36,1,3,1,-24.7,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,36,1,5,0,3.3,1,0,1,0,0,1,1,0,1,0,0,1
,,,,,,,,,,,36,1,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,36,1,4,1,-7.6,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,36,1,1,1,-33.6,0,1,1,0,1,1,0,1,1,1,1,1
,,,,,,,,,,,36,1,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,37,2,3,1,-24.7,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,37,2,5,0,3.3,1,0,1,0,0,1,1,0,1,0,0,1
,,,,,,,,,,,37,2,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,37,2,4,1,-7.6,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,37,2,1,1,-33.6,0,1,1,0,1,1,0,1,1,1,1,1
,,,,,,,,,,,37,2,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,38,4,3,1,-24.7,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,38,4,5,0,3.3,1,0,1,0,0,1,1,0,1,0,0,1
,,,,,,,,,,,38,4,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,38,4,4,1,-7.6,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,38,4,1,1,-33.6,0,1,1,0,1,1,0,1,1,1,1,1
,,,,,,,,,,,38,4,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,39,5,3,1,-24.7,1,0,0,1,1,1,1,0,0,1,1,1
,,,,,,,,,,,39,5,5,0,3.3,1,0,1,0,0,1,1,0,1,0,0,1
,,,,,,,,,,,39,5,6,1,-11.1,1,0,1,0,1,0,1,0,1,0,1,0
,,,,,,,,,,,39,5,4,1,-7.6,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,39,5,1,1,-33.6,0,1,1,0,1,1,0,1,1,1,1,1
,,,,,,,,,,,39,5,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,40,6,3,1,-12.0,1,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,40,6,5,0,3.2,1,0,1,0,0,0,1,0,1,0,0,0
,,,,,,,,,,,40,6,6,1,0.5,1,0,0,0,0,0,1,0,0,0,0,0
,,,,,,,,,,,40,6,4,1,-7.6,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,40,6,1,1,-34.8,0,1,1,0,1,1,0,1,1,1,1,1
,,,,,,,,,,,40,6,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,41,1,3,1,-7.9,0,0,0,1,1,0,1,0,0,1,1,0
,,,,,,,,,,,41,1,5,0,2.1,0,0,1,0,0,0,0,0,1,0,0,0
,,,,,,,,,,,41,1,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,41,1,4,1,-7.6,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,41,1,1,1,-1.8,0,0,0,0,0,0,0,1,1,1,0,0
,,,,,,,,,,,41,1,2,0,2.4,0,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,42,3,3,1,0.5,0,0,0,1,0,0,0,0,0,1,0,0
,,,,,,,,,,,42,3,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,42,3,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,42,3,4,1,-7.9,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,42,3,1,1,-0.1,0,0,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,42,3,2,0,2.4,0,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,43,1,3,1,0.5,0,0,0,1,0,0,0,0,0,1,0,0
,,,,,,,,,,,43,1,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,43,1,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,43,1,4,1,-7.9,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,43,1,1,1,-1.2,0,1,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,43,1,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,44,2,3,1,0.5,0,0,0,1,0,0,0,0,0,1,0,0
,,,,,,,,,,,44,2,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,44,2,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,44,2,4,1,-7.9,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,44,2,1,1,-1.2,0,1,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,44,2,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,45,6,3,1,0.5,0,0,0,1,0,0,0,0,0,1,0,0
,,,,,,,,,,,45,6,5,0,2.1,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,,,,,45,6,6,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0
,,,,,,,,,,,45,6,4,1,-7.9,0,1,1,0,0,0,1,1,1,0,0,0
,,,,,,,,,,,45,6,1,1,-1.2,0,1,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,45,6,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,46,5,3,1,-1.5,0,0,0,1,0,0,0,0,0,1,1,0
,,,,,,,,,,,46,5,5,0,1.7,0,0,0,1,0,1,0,0,1,0,0,1
,,,,,,,,,,,46,5,6,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0
,,,,,,,,,,,46,5,4,1,-13.5,0,1,1,0,1,0,1,1,1,0,0,0
,,,,,,,,,,,46,5,1,1,-1.2,0,1,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,46,5,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,47,3,3,1,-4.4,0,0,0,1,0,0,0,0,0,1,1,1
,,,,,,,,,,,47,3,5,0,2.0,0,0,0,1,0,1,0,0,1,0,0,1
,,,,,,,,,,,47,3,6,1,-1.2,0,0,0,0,1,0,0,0,1,0,1,0
,,,,,,,,,,,47,3,4,1,-13.5,0,1,1,0,1,0,1,1,1,0,0,0
,,,,,,,,,,,47,3,1,1,-1.2,0,1,0,0,0,0,0,1,0,1,0,0
,,,,,,,,,,,47,3,2,0,2.9,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,48,4,3,1,-0.1,0,0,0,0,0,0,0,0,0,0,1,1
,,,,,,,,,,,48,4,5,0,2.1,0,0,0,1,0,1,0,0,1,1,0,1
,,,,,,,,,,,48,4,6,1,-1.2,0,0,0,0,1,0,0,0,1,0,1,0
,,,,,,,,,,,48,4,4,1,-12.3,1,1,0,0,1,0,1,1,0,0,1,0
,,,,,,,,,,,48,4,1,1,-3.2,0,1,0,1,0,0,0,1,0,1,0,0
,,,,,,,,,,,48,4,2,0,3.2,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,49,4,3,1,-0.1,0,0,0,0,0,0,0,0,0,0,1,1
,,,,,,,,,,,49,4,5,0,2.4,0,0,0,1,0,1,0,0,1,1,0,1
,,,,,,,,,,,49,4,6,1,-4.1,0,0,0,0,1,0,0,0,1,1,1,0
,,,,,,,,,,,49,4,4,1,-18.8,1,1,0,0,1,0,1,1,0,0,1,1
,,,,,,,,,,,49,4,1,1,-3.2,0,1,0,1,0,0,0,1,0,1,0,0
,,,,,,,,,,,49,4,2,0,3.2,1,0,0,1,0,0,1,0,0,1,0,0
,,,,,,,,,,,50,3,3,1,-3.2,0,0,0,0,1,1,0,0,0,0,1,1
,,,,,,,,,,,50,3,5,0,2.4,0,0,1,1,0,1,0,0,1,1,0,1
,,,,,,,,,,,50,3,6,1,-7.3,0,0,1,0,1,0,0,0,1,1,1,0
,,,,,,,,,,,50,3,4,1,-18.8,1,1,0,0,1,0,1,1,0,0,1,1
,,,,,,,,,,,50,3,1,1,-3.2,0,1,0,1,0,0,0,1,0,1,0,0
